ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues
4273241000033118	14680711000001103	Olmesartan medoxomil 10mg/5ml oral suspension	Olmesartan medoxomil 10mg/5ml oral suspension	Olmesartan medoxomil	2.000mg/1.000ml	Oral suspension	Oral	2050502	100
4424741000033110	13112711000001103	Losartan 100mg / Hydrochlorothiazide 12.5mg tablets	Losartan 100mg / Hydrochlorothiazide 12.5mg tablets	Hydrochlorothiazide/ Losartan potassium	12.500mg + 100.000mg	Tablet	Oral	2050502	100000
4424941000033113	376487009	Valsartan 320mg tablets	Valsartan 320mg tablets	Valsartan	320.000mg	Tablet	Oral	2050502	70000
4432941000033119	8483411000001101	Doxazosin 1mg/5ml oral suspension	Doxazosin 1mg/5ml oral suspension	Doxazosin mesilate	200.000microgram/1.000ml	Oral suspension	Oral	2050400	1000
4453941000033114	13454211000001109	Perindopril arginine 2.5mg tablets	Perindopril arginine 2.5mg tablets	Perindopril arginine	2.500mg	Tablet	Oral	2050501	30000
4454041000033111	13454411000001108	Perindopril arginine 5mg tablets	Perindopril arginine 5mg tablets	Perindopril arginine	5.000mg	Tablet	Oral	2050501	60000
4454141000033110	13454111000001103	Perindopril arginine 10mg tablets	Perindopril arginine 10mg tablets	Perindopril arginine	10.000mg	Tablet	Oral	2050501	70000
4454541000033118	13454311000001101	Perindopril arginine 5mg / Indapamide 1.25mg tablets	Perindopril arginine 5mg / Indapamide 1.25mg tablets	Indapamide/ Perindopril arginine	1.250mg + 5.000mg	Tablet	Oral	2050501	300000
4456241000033111	8528611000001105	Hydralazine 10mg/5ml oral suspension	Hydralazine 10mg/5ml oral suspension	Hydralazine hydrochloride	2.000mg/1.000ml	Oral suspension	Oral	2050100	300
4520941000033113	429662009	Ambrisentan 5mg tablets	Ambrisentan 5mg tablets	Ambrisentan	5.000mg	Tablet	Oral	2050100	300
4521041000033115	428480001	Ambrisentan 10mg tablets	Ambrisentan 10mg tablets	Ambrisentan	10.000mg	Tablet	Oral	2050100	200
4548741000033111	13731911000001109	Telmisartan 80mg / Hydrochlorothiazide 25mg tablets	Telmisartan 80mg / Hydrochlorothiazide 25mg tablets	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg	Tablet	Oral	2050502	10000
4805941000033114	8720711000001102	Ramipril 2.5mg/5ml oral suspension	Ramipril 2.5mg/5ml oral suspension	Ramipril	500.000microgram/1.000ml	Oral suspension	Oral	2050501	5000
4954341000033111	12639511000001103	Irbesartan 300mg/5ml oral suspension	Irbesartan 300mg/5ml oral suspension	Irbesartan	60.000mg/1.000ml	Oral suspension	Oral	2050502	600
4957541000033114	15148111000001100	Losartan 12.5mg tablets	Losartan 12.5mg tablets	Losartan potassium	12.500mg	Tablet	Oral	2050502	500000
5005841000033114	429502004	Olmesartan medoxomil 20mg / Amlodipine 5mg tablets	Olmesartan medoxomil 20mg / Amlodipine 5mg tablets	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 20.000mg	Tablet	Oral	2050502	30000
5005941000033118	429503009	Olmesartan medoxomil 40mg / Amlodipine 5mg tablets	Olmesartan medoxomil 40mg / Amlodipine 5mg tablets	Amlodipine besilate/ Olmesartan medoxomil	5.000mg + 40.000mg	Tablet	Oral	2050502	20000
5006041000033111	429678006	Olmesartan medoxomil 40mg / Amlodipine 10mg tablets	Olmesartan medoxomil 40mg / Amlodipine 10mg tablets	Amlodipine besilate/ Olmesartan medoxomil	10.000mg + 40.000mg	Tablet	Oral	2050502	20000
5008141000033111	8346811000001109	Captopril 10mg/5ml oral suspension	Captopril 10mg/5ml oral suspension	Captopril	2.000mg/1.000ml	Oral suspension	Oral	2050501	300
5132041000033112	8348611000001106	Captopril 25mg/5ml oral suspension	Captopril 25mg/5ml oral suspension	Captopril	5.000mg/1.000ml	Oral suspension	Oral	2050501	3000
5138341000033111	8483511000001102	Doxazosin 4mg/5ml oral suspension	Doxazosin 4mg/5ml oral suspension	Doxazosin mesilate	800.000microgram/1.000ml	Oral suspension	Oral	2050400	1000
5149941000033118	15507411000001105	Losartan 2.5mg/ml oral suspension sugar free	Losartan 2.5mg/ml oral suspension sugar free	Losartan potassium	2.500mg/1.000ml	Oral suspension	Oral	2050502	4000
5289041000033110	7660211000001104	Clonidine 200micrograms/24hours transdermal patches	Clonidine 200micrograms/24hours transdermal patches	Clonidine	200.000microgram/24.000hour	Transdermal patch	Transdermal	2050200	400
5401641000033118	8347411000001109	Captopril 15mg/5ml oral suspension	Captopril 15mg/5ml oral suspension	Captopril	3.000mg/1.000ml	Oral suspension	Oral	2050501	40
5454041000033117	8791911000001104	Captopril 4mg capsules	Captopril 4mg capsules	Captopril	4.000mg	Capsule	Oral	2050501	20
5566341000033111	409185001	Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets	Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets	Hydrochlorothiazide/ Olmesartan medoxomil	12.500mg + 40.000mg	Tablet	Oral	2050502	20000
5568741000033113	20556011000001103	Lisinopril 40mg/5ml oral suspension	Lisinopril 40mg/5ml oral suspension	Lisinopril	8.000mg/1.000ml	Oral suspension	Oral	2050501	200
5887841000033118	8720411000001108	Ramipril 10mg/5ml oral solution	Ramipril 10mg/5ml oral solution	Ramipril	2.000mg/1.000ml	Oral solution	Oral	2050501	600
5887941000033114	8720511000001107	Ramipril 10mg/5ml oral suspension	Ramipril 10mg/5ml oral suspension	Ramipril	2.000mg/1.000ml	Oral suspension	Oral	2050501	1000
5890241000033117	8622511000001100	Lisinopril 5mg/5ml oral solution	Lisinopril 5mg/5ml oral solution	Lisinopril	1.000mg/1.000ml	Oral solution	Oral	2050501	5000
5890341000033110	8720811000001105	Ramipril 5mg/5ml oral solution	Ramipril 5mg/5ml oral solution	Ramipril	1.000mg/1.000ml	Oral solution	Oral	2050501	1000
5890541000033115	8720611000001106	Ramipril 2.5mg/5ml oral solution	Ramipril 2.5mg/5ml oral solution	Ramipril	500.000microgram/1.000ml	Oral solution	Oral	2050501	300
5898741000033114	8347111000001104	Captopril 12.5mg/5ml oral solution	Captopril 12.5mg/5ml oral solution	Captopril	2.500mg/1.000ml	Oral solution	Oral	2050501	100
5898841000033116	8347211000001105	Captopril 12.5mg/5ml oral suspension	Captopril 12.5mg/5ml oral suspension	Captopril	2.500mg/1.000ml	Oral suspension	Oral	2050501	80
5898941000033112	8351911000001107	Captopril 6.25mg/5ml oral solution	Captopril 6.25mg/5ml oral solution	Captopril	1.250mg/1.000ml	Oral solution	Oral	2050501	60
5899041000033115	8352011000001100	Captopril 6.25mg/5ml oral suspension	Captopril 6.25mg/5ml oral suspension	Captopril	1.250mg/1.000ml	Oral suspension	Oral	2050501	80
5967041000033117	8485711000001108	Enalapril 10mg/5ml oral solution	Enalapril 10mg/5ml oral solution	Enalapril maleate	2.000mg/1.000ml	Oral solution	Oral	2050501	100
5967141000033118	8485811000001100	Enalapril 10mg/5ml oral suspension	Enalapril 10mg/5ml oral suspension	Enalapril maleate	2.000mg/1.000ml	Oral suspension	Oral	2050501	200
5970641000033117	8580811000001101	Irbesartan 150mg/5ml oral suspension	Irbesartan 150mg/5ml oral suspension	Irbesartan	30.000mg/1.000ml	Oral suspension	Oral	2050502	80
5971341000033117	8622111000001109	Lisinopril 2.5mg/5ml oral solution	Lisinopril 2.5mg/5ml oral solution	Lisinopril	500.000microgram/1.000ml	Oral solution	Oral	2050501	500
5971441000033111	8622211000001103	Lisinopril 2.5mg/5ml oral suspension	Lisinopril 2.5mg/5ml oral suspension	Lisinopril	500.000microgram/1.000ml	Oral suspension	Oral	2050501	200
5971541000033112	8622811000001102	Lisinopril 7.5mg/5ml oral solution	Lisinopril 7.5mg/5ml oral solution	Lisinopril	1.500mg/1.000ml	Oral solution	Oral	2050501	50
5971641000033113	8622911000001107	Lisinopril 7.5mg/5ml oral suspension	Lisinopril 7.5mg/5ml oral suspension	Lisinopril	1.500mg/1.000ml	Oral suspension	Oral	2050501	100
5971741000033116	15451111000001107	Losartan 100mg/5ml oral solution	Losartan 100mg/5ml oral solution	Losartan potassium	20.000mg/1.000ml	Oral solution	Oral	2050502	400
5971841000033114	15451211000001101	Losartan 100mg/5ml oral suspension	Losartan 100mg/5ml oral suspension	Losartan potassium	20.000mg/1.000ml	Oral suspension	Oral	2050502	100
5971941000033118	14159411000001106	Losartan 50mg/5ml oral solution	Losartan 50mg/5ml oral solution	Losartan potassium	10.000mg/1.000ml	Oral solution	Oral	2050502	800
5972041000033112	14159511000001105	Losartan 50mg/5ml oral suspension	Losartan 50mg/5ml oral suspension	Losartan potassium	10.000mg/1.000ml	Oral suspension	Oral	2050502	1000
5992541000033111	8486911000001103	Enalapril 5mg/5ml oral solution	Enalapril 5mg/5ml oral solution	Enalapril maleate	1.000mg/1.000ml	Oral solution	Oral	2050501	3000
5992641000033112	8487011000001104	Enalapril 5mg/5ml oral suspension	Enalapril 5mg/5ml oral suspension	Enalapril maleate	1.000mg/1.000ml	Oral suspension	Oral	2050501	1000
5998241000033112	8720211000001109	Ramipril 1.25mg/5ml oral solution	Ramipril 1.25mg/5ml oral solution	Ramipril	250.000microgram/1.000ml	Oral solution	Oral	2050501	300
6001041000033115	8351611000001101	Captopril 5mg/5ml oral solution	Captopril 5mg/5ml oral solution	Captopril	1.000mg/1.000ml	Oral solution	Oral	2050501	3000
6012441000033118	8485511000001103	Enalapril 1.25mg/5ml oral solution	Enalapril 1.25mg/5ml oral solution	Enalapril maleate	250.000microgram/1.000ml	Oral solution	Oral	2050501	300
6012541000033117	8485611000001104	Enalapril 1.25mg/5ml oral suspension	Enalapril 1.25mg/5ml oral suspension	Enalapril maleate	250.000microgram/1.000ml	Oral suspension	Oral	2050501	100
6044541000033115	8622411000001104	Lisinopril 20mg/5ml oral suspension	Lisinopril 20mg/5ml oral suspension	Lisinopril	4.000mg/1.000ml	Oral suspension	Oral	2050501	500
6044641000033119	8622311000001106	Lisinopril 20mg/5ml oral solution	Lisinopril 20mg/5ml oral solution	Lisinopril	4.000mg/1.000ml	Oral solution	Oral	2050501	300
6138941000033113	18759411000001103	Sildenafil 10mg/12.5ml solution for injection vials	Sildenafil 10mg/12.5ml solution for injection vials	Sildenafil citrate	0.800mg/1.000ml	Solution for injection	Intravenous	2050100	6
6435741000033117	19481911000001105	Irbesartan 37.5mg oral powder sachets	Irbesartan 37.5mg oral powder sachets	Irbesartan	37.500mg	 Powder	Oral	2050502	30
6515441000033113	375034009	Valsartan 80mg tablets	Valsartan 80mg tablets	Valsartan	80.000mg	Tablet	Oral	2050502	6000
6515541000033114	375035005	Valsartan 160mg tablets	Valsartan 160mg tablets	Valsartan	160.000mg	Tablet	Oral	2050502	7000
6517041000033110	19877111000001100	Ramipril 2.5mg/5ml oral solution sugar free	Ramipril 2.5mg/5ml oral solution sugar free	Ramipril	500.000microgram/1.000ml	Oral solution	Oral	2050501	20000
6528441000033113	20007411000001100	Valsartan 3mg/ml oral solution	Valsartan 3mg/ml oral solution	Valsartan	3.000mg/1.000ml	Oral solution	Oral	2050502	100
7754841000033119	20418711000001104	Azilsartan medoxomil 20mg tablets	Azilsartan medoxomil 20mg tablets	Azilsartan medoxomil potassium	20.000mg	Tablet	Oral	2050502	200
8101341000033116	14696611000001108	Ketanserin 20mg tablets	Ketanserin 20mg tablets	Ketanserin	20.000mg	Tablet	Oral	2050800	1
8234041000033110	21705011000001109	Sildenafil 10mg/ml oral suspension sugar free	Sildenafil 10mg/ml oral suspension sugar free	Sildenafil citrate	10.000mg/1.000ml	Oral suspension	Oral	2050100	3000
8263341000033116	21939911000001107	Perindopril tosilate 2.5mg tablets	Perindopril tosilate 2.5mg tablets	Perindopril tosilate	2.500mg	Tablet	Oral	2050501	70
8263441000033110	21940111000001100	Perindopril tosilate 5mg tablets	Perindopril tosilate 5mg tablets	Perindopril tosilate	5.000mg	Tablet	Oral	2050501	400
8263541000033111	21939811000001102	Perindopril tosilate 10mg tablets	Perindopril tosilate 10mg tablets	Perindopril tosilate	10.000mg	Tablet	Oral	2050501	1000
8263641000033112	21940011000001101	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Indapamide/ Perindopril tosilate	1.250mg + 5.000mg	Tablet	Oral	2050501	1000
8275941000033110	14057311000001102	Perindopril erbumine 8mg/5ml oral solution	Perindopril erbumine 8mg/5ml oral solution	Perindopril erbumine	1.600mg/1.000ml	Oral solution	Oral	2050501	100
8276041000033117	8671311000001103	Perindopril erbumine 4mg/5ml oral suspension	Perindopril erbumine 4mg/5ml oral suspension	Perindopril erbumine	800.000microgram/1.000ml	Oral suspension	Oral	2050501	800
8276141000033118	14057411000001109	Perindopril erbumine 8mg/5ml oral suspension	Perindopril erbumine 8mg/5ml oral suspension	Perindopril erbumine	1.600mg/1.000ml	Oral suspension	Oral	2050501	100
8869441000033119	23471511000001106	Perindopril erbumine 4mg/5ml oral solution	Perindopril erbumine 4mg/5ml oral solution	Perindopril erbumine	800.000microgram/1.000ml	Oral solution	Oral	2050501	600
8870641000033119	23466611000001105	Doxazosin 4mg/5ml oral solution	Doxazosin 4mg/5ml oral solution	Doxazosin mesilate	800.000microgram/1.000ml	Oral solution	Oral	2050400	700
8962541000033116	23707811000001104	Macitentan 10mg tablets	Macitentan 10mg tablets	Macitentan	10.000mg	Tablet	Oral	2050100	500
9105241000033114	23985011000001108	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Amlodipine besilate/ Perindopril erbumine	5.000mg + 4.000mg	Tablet	Oral	2050501	1000
9105341000033116	23984911000001108	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Amlodipine besilate/ Perindopril erbumine	10.000mg + 4.000mg	Tablet	Oral	2050501	700
9105441000033110	23985211000001103	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Amlodipine besilate/ Perindopril erbumine	5.000mg + 8.000mg	Tablet	Oral	2050501	2000
9105541000033111	23985111000001109	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Amlodipine besilate/ Perindopril erbumine	10.000mg + 8.000mg	Tablet	Oral	2050501	1000
9108041000033111	23707311000001108	Captopril 25mg/5ml oral solution sugar free	Captopril 25mg/5ml oral solution sugar free	Captopril	5.000mg/1.000ml	Oral solution	Oral	2050501	9000
9108141000033110	23707511000001102	Captopril 5mg/5ml oral solution sugar free	Captopril 5mg/5ml oral solution sugar free	Captopril	1.000mg/1.000ml	Oral solution	Oral	2050501	8000
9157241000033114	24408711000001104	Riociguat 500microgram tablets	Riociguat 500microgram tablets	Riociguat	500.000microgram	Tablet	Oral	2050100	20
9157341000033116	24408411000001105	Riociguat 1mg tablets	Riociguat 1mg tablets	Riociguat	1.000mg	Tablet	Oral	2050100	20
9157441000033110	24408311000001103	Riociguat 1.5mg tablets	Riociguat 1.5mg tablets	Riociguat	1.500mg	Tablet	Oral	2050100	8
9157541000033111	24408611000001108	Riociguat 2mg tablets	Riociguat 2mg tablets	Riociguat	2.000mg	Tablet	Oral	2050100	1
9157641000033112	24408511000001109	Riociguat 2.5mg tablets	Riociguat 2.5mg tablets	Riociguat	2.500mg	Tablet	Oral	2050100	30
9173941000033111	24509711000001103	Doxazosin 1mg/5ml oral solution	Doxazosin 1mg/5ml oral solution	Doxazosin mesilate	200.000microgram/1.000ml	Oral solution	Oral	2050400	400
10645041000033114	30251811000001106	Lisinopril 5mg/5ml oral solution sugar free	Lisinopril 5mg/5ml oral solution sugar free	Lisinopril	1.000mg/1.000ml	Oral solution	Oral	2050501	10000
10943641000033117	31142011000001103	Sacubitril 24mg / Valsartan 26mg tablets	Sacubitril 24mg / Valsartan 26mg tablets	Sacubitril/ Valsartan	24.000mg + 26.000mg	Tablet	Oral	2050502	90000
10943741000033114	31142111000001102	Sacubitril 49mg / Valsartan 51mg tablets	Sacubitril 49mg / Valsartan 51mg tablets	Sacubitril/ Valsartan	49.000mg + 51.000mg	Tablet	Oral	2050502	90000
10943841000033116	31142211000001108	Sacubitril 97mg / Valsartan 103mg tablets	Sacubitril 97mg / Valsartan 103mg tablets	Sacubitril/ Valsartan	97.000mg + 103.000mg	Tablet	Oral	2050502	100000
11072741000033116	8580911000001106	Hydralazine 25mg/5ml oral solution	Hydralazine 25mg/5ml oral solution	Hydralazine hydrochloride	5.000mg/1.000ml	Oral solution	Oral	2050100	20
11567441000033119	13078011000001104	Prazosin 500micrograms/5ml oral solution	Prazosin 500micrograms/5ml oral solution	Prazosin hydrochloride	100.000microgram/1.000ml	Oral solution	Oral	2050400	3
11734641000033115	32963211000001108	Selexipag 200microgram tablets	Selexipag 200microgram tablets	Selexipag	200.000microgram	Tablet	Oral	2050100	20
11734741000033112	32964011000001101	Selexipag 400microgram tablets	Selexipag 400microgram tablets	Selexipag	400.000microgram	Tablet	Oral	2050100	10
11734841000033119	32964411000001105	Selexipag 600microgram tablets	Selexipag 600microgram tablets	Selexipag	600.000microgram	Tablet	Oral	2050100	3
11734941000033110	32964811000001107	Selexipag 800microgram tablets	Selexipag 800microgram tablets	Selexipag	800.000microgram	Tablet	Oral	2050100	6
11735041000033110	32965211000001107	Selexipag 1mg tablets	Selexipag 1mg tablets	Selexipag	1.000mg	Tablet	Oral	2050100	8
11735141000033114	32965611000001109	Selexipag 1.2mg tablets	Selexipag 1.2mg tablets	Selexipag	1.200mg	Tablet	Oral	2050100	1
11735241000033119	32966011000001106	Selexipag 1.4mg tablets	Selexipag 1.4mg tablets	Selexipag	1.400mg	Tablet	Oral	2050100	2
11735341000033112	32966411000001102	Selexipag 1.6mg tablets	Selexipag 1.6mg tablets	Selexipag	1.600mg	Tablet	Oral	2050100	6
12106941000033117	10448511000001104	Clonidine 100micrograms/24hours transdermal patches	Clonidine 100micrograms/24hours transdermal patches	Clonidine	100.000microgram/24.000hour	Transdermal patch	Transdermal	2050200	600
12107041000033116	10449111000001101	Clonidine 300micrograms/24hours transdermal patches	Clonidine 300micrograms/24hours transdermal patches	Clonidine	300.000microgram/24.000hour	Transdermal patch	Transdermal	2050200	400
12443741000033115	34986511000001109	Iloprost 20micrograms/1ml nebuliser liquid ampoules	Iloprost 20micrograms/1ml nebuliser liquid ampoules	Iloprost trometamol	20.000microgram/1.000ml	 Nebuliser liquid	Inhalation	2050100	10
12682141000033115	421069003	Doxazosin 8mg tablets	Doxazosin 8mg tablets	Doxazosin mesilate	8.000mg	Tablet	Oral	2050400	50000
12877141000033119	414426001	Hydralazine 10mg tablets	Hydralazine 10mg tablets	Hydralazine hydrochloride	10.000mg	Tablet	Oral	2050100	30
13127941000033115	4897711000001106	Iloprost 50micrograms/0.5ml solution for infusion ampoules	Iloprost 50micrograms/0.5ml solution for infusion ampoules	Iloprost trometamol	100.000microgram/1.000ml	Solution for infusion	Intravenous	2050100	30
13128541000033110	37249111000001106	Iloprost 10micrograms/1ml nebuliser liquid ampoules with device	Iloprost 10micrograms/1ml nebuliser liquid ampoules with device	Iloprost trometamol	10.000microgram/1.000ml	 Nebuliser liquid	Inhalation	2050100	2
870541000033110	371145003	Mazindol 2mg tablets	Mazindol 2mg tablets	Mazindol	2.000mg	Tablet	Oral	4050200	800
1661741000033113	317893003	Orlistat 120mg capsules	Orlistat 120mg capsules	Orlistat	120.000mg	Capsule	Oral	4050100	4000000
2055041000033110	371144004	Mazindol 1mg tablets	Mazindol 1mg tablets	Mazindol	1.000mg	Tablet	Oral	4050200	200
2584041000033118	39704211000001108	Sibutramine 10mg capsules	Sibutramine 10mg capsules	Sibutramine hydrochloride	10.000mg	Capsule	Oral	4050200	300000
2584141000033119	39704311000001100	Sibutramine 15mg capsules	Sibutramine 15mg capsules	Sibutramine hydrochloride	15.000mg	Capsule	Oral	4050200	200000
3933941000033113	10608011000001102	Rimonabant 20mg tablets	Rimonabant 20mg tablets	Rimonabant	20.000mg	Tablet	Oral	4050200	70000
6111241000033116	426638000	Orlistat 60mg capsules	Orlistat 60mg capsules	Orlistat	60.000mg	Capsule	Oral	4050100	20000
12332041000033116	34557011000001101	Naltrexone 8mg / Bupropion 90mg modified-release tablets	Naltrexone 8mg / Bupropion 90mg modified-release tablets	Bupropion hydrochloride/ Naltrexone hydrochloride	90.000mg + 8.000mg	Modified-release tablet	Oral	4050200	30
2841000033117	319984007	Acipimox 250mg capsules	Acipimox 250mg capsules	Acipimox	250.000mg	Capsule	Oral	2120000	40000
78841000033110	7386911000001101	Saliva replacement liquid	Saliva replacement liquid					21210000	20000
91941000033117	39695411000001103	Atorvastatin 10mg tablets	Atorvastatin 10mg tablets	Atorvastatin calcium trihydrate	10.000mg	Tablet	Oral	2120000	30000000
92041000033111	39733011000001106	Atorvastatin 20mg tablets	Atorvastatin 20mg tablets	Atorvastatin calcium trihydrate	20.000mg	Tablet	Oral	2120000	50000000
92141000033110	39733111000001107	Atorvastatin 40mg tablets	Atorvastatin 40mg tablets	Atorvastatin calcium trihydrate	40.000mg	Tablet	Oral	2120000	40000000
145841000033113	319940007	Bezafibrate 200mg tablets	Bezafibrate 200mg tablets	Bezafibrate	200.000mg	Tablet	Oral	2120000	500000
145941000033117	39020211000001107	Bezafibrate 400mg modified-release tablets	Bezafibrate 400mg modified-release tablets	Bezafibrate	400.000mg	Modified-release tablet	Oral	2120000	2000000
233741000033115	320035006	Cerivastatin 100microgram tablets	Cerivastatin 100microgram tablets	Cerivastatin sodium	100.000microgram	Tablet	Oral	2120000	200000
233841000033113	320036007	Cerivastatin 200microgram tablets	Cerivastatin 200microgram tablets	Cerivastatin sodium	200.000microgram	Tablet	Oral	2120000	100000
233941000033117	320037003	Cerivastatin 300microgram tablets	Cerivastatin 300microgram tablets	Cerivastatin sodium	300.000microgram	Tablet	Oral	2120000	40000
258541000033118	320018007	Ciprofibrate 100mg tablets	Ciprofibrate 100mg tablets	Ciprofibrate	100.000mg	Tablet	Oral	2120000	500000
328141000033117	4090511000001101	Colestipol 5g granules sachets sugar free	Colestipol 5g granules sachets sugar free	Colestipol hydrochloride	5.000gram	Granules	Oral	2120000	40000
564541000033112	9843611000001100	Fenofibrate 200mg capsules	Fenofibrate 200mg capsules	Fenofibrate	200.000mg	Capsule	Oral	2120000	400000
564641000033113	319990006	Fenofibrate micronised 67mg capsules	Fenofibrate micronised 67mg capsules	Fenofibrate micronised	67.000mg	Capsule	Oral	2120000	200000
578641000033114	39693011000001106	Fluvastatin 20mg capsules	Fluvastatin 20mg capsules	Fluvastatin sodium	20.000mg	Capsule	Oral	2120000	700000
578741000033117	39693111000001107	Fluvastatin 40mg capsules	Fluvastatin 40mg capsules	Fluvastatin sodium	40.000mg	Capsule	Oral	2120000	800000
627841000033118	319966005	Gemfibrozil 300mg capsules	Gemfibrozil 300mg capsules	Gemfibrozil	300.000mg	Capsule	Oral	2120000	70000
634541000033110	319964008	Gemfibrozil 600mg tablets	Gemfibrozil 600mg tablets	Gemfibrozil	600.000mg	Tablet	Oral	2120000	100000
974841000033113	319971003	Nicotinic acid 50mg tablets	Nicotinic acid 50mg tablets	Nicotinic acid	50.000mg	Tablet	Oral	2120000	9000
1130141000033111	320012008	Pravastatin 10mg tablets	Pravastatin 10mg tablets	Pravastatin sodium	10.000mg	Tablet	Oral	2120000	3000000
1130241000033116	320013003	Pravastatin 20mg tablets	Pravastatin 20mg tablets	Pravastatin sodium	20.000mg	Tablet	Oral	2120000	5000000
1136541000033116	320014009	Pravastatin 40mg tablets	Pravastatin 40mg tablets	Pravastatin sodium	40.000mg	Tablet	Oral	2120000	7000000
1336841000033110	319996000	Simvastatin 10mg tablets	Simvastatin 10mg tablets	Simvastatin	10.000mg	Tablet	Oral	2120000	20000000
1336941000033119	319997009	Simvastatin 20mg tablets	Simvastatin 20mg tablets	Simvastatin	20.000mg	Tablet	Oral	2120000	50000000
1337541000033111	320000009	Simvastatin 40mg tablets	Simvastatin 40mg tablets	Simvastatin	40.000mg	Tablet	Oral	2120000	90000000
1862541000033115	319992003	Fenofibrate micronised 267mg capsules	Fenofibrate micronised 267mg capsules	Fenofibrate micronised	267.000mg	Capsule	Oral	2120000	700000
1916841000033114	320041004	Cerivastatin 400microgram tablets	Cerivastatin 400microgram tablets	Cerivastatin sodium	400.000microgram	Tablet	Oral	2120000	70000
2066241000033118	320006003	Simvastatin 80mg tablets	Simvastatin 80mg tablets	Simvastatin	80.000mg	Tablet	Oral	2120000	2000000
2189041000033110	36566411000001105	Fluvastatin 80mg modified-release tablets	Fluvastatin 80mg modified-release tablets	Fluvastatin sodium	80.000mg	Modified-release tablet	Oral	2120000	300000
2214741000033113	319994002	Fenofibrate micronised 160mg tablets	Fenofibrate micronised 160mg tablets	Fenofibrate micronised	160.000mg	Tablet	Oral	2120000	1000000
2261041000033114	39733211000001101	Atorvastatin 80mg tablets	Atorvastatin 80mg tablets	Atorvastatin calcium trihydrate	80.000mg	Tablet	Oral	2120000	10000000
2290041000033115	134491009	Cerivastatin 800microgram tablets	Cerivastatin 800microgram tablets	Cerivastatin sodium	800.000microgram	Tablet	Oral	2120000	100
2849841000033117	36031511000001109	Nicotinic acid 500mg modified-release tablets	Nicotinic acid 500mg modified-release tablets	Nicotinic acid	500.000mg	Modified-release tablet	Oral	2120000	10000
2891541000033111	408036003	Rosuvastatin 10mg tablets	Rosuvastatin 10mg tablets	Rosuvastatin calcium	10.000mg	Tablet	Oral	2120000	5000000
2891641000033112	408037007	Rosuvastatin 20mg tablets	Rosuvastatin 20mg tablets	Rosuvastatin calcium	20.000mg	Tablet	Oral	2120000	2000000
2891741000033115	408024009	Rosuvastatin 40mg tablets	Rosuvastatin 40mg tablets	Rosuvastatin calcium	40.000mg	Tablet	Oral	2120000	500000
2906741000033119	408060004	Ezetimibe 10mg tablets	Ezetimibe 10mg tablets	Ezetimibe	10.000mg	Tablet	Oral	2120000	9000000
2994041000033110	36031611000001108	Nicotinic acid 750mg modified-release tablets	Nicotinic acid 750mg modified-release tablets	Nicotinic acid	750.000mg	Modified-release tablet	Oral	2120000	6000
2994141000033114	36031411000001105	Nicotinic acid 1g modified-release tablets	Nicotinic acid 1g modified-release tablets	Nicotinic acid	1.000gram	Modified-release tablet	Oral	2120000	20000
3086341000033118	319948000	Colestyramine 4g oral powder sachets	Colestyramine 4g oral powder sachets	Colestyramine anhydrous	4.000gram	 Powder	Oral	2120000	400000
3086441000033112	3336411000001107	Colestyramine 4g oral powder sachets sugar free	Colestyramine 4g oral powder sachets sugar free	Colestyramine anhydrous	4.000gram	 Powder	Oral	2120000	100000
3188941000033114	319988005	Fenofibrate micronised 200mg capsules	Fenofibrate micronised 200mg capsules	Fenofibrate micronised	200.000mg	Capsule	Oral	2120000	500000
3281941000033115	319978009	Eicosapentaenoic acid 170mg / Docosahexaenoic acid 115mg capsules	Eicosapentaenoic acid 170mg / Docosahexaenoic acid 115mg capsules	Docosahexaenoic acid/ Eicosapentaenoic acid	115.000mg + 170.000mg	Capsule	Oral	2120000	20000
3282041000033114	36071811000001105	Eicosapentaenoic acid 170mg/g / Docosahexaenoic acid 115mg/g oral liquid	Eicosapentaenoic acid 170mg/g / Docosahexaenoic acid 115mg/g oral liquid	Docosahexaenoic acid/ Eicosapentaenoic acid	115.000mg/1.000gram + 170.000mg/1.000gram	Liquid	Oral	2120000	1000
3282141000033113	4339911000001106	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules	Docosahexaenoic acid/ Eicosapentaenoic acid	380.000mg + 460.000mg	Capsule	Oral	2120000	600000
