prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
14932	10368411000001102	423616	90569020	Tabphyn MR 400microgram capsules (Kyowa Kirin Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
2878	318667005	84664	61496020	Clonidine 100microgram tablets	Clonidine hydrochloride	100microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
66669	30087411000001100	0	53299021	Ramipril 10mg capsules (DE Pharmaceuticals)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2016
34732	147685001000027107	2	67512020	Ramipril 2.5mg Capsule (Dexcel-Pharma Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
80051	12086011000001103	28	30784020	Enalapril 25mg/5ml oral suspension	Enalapril maleate	5mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2020
62019	9792611000001102	23	71463020	Doxazosin 1mg tablets (Almus Pharmaceuticals Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	January 2015
46951	226411000001105	49	56643020	Captopril 12.5mg tablets (A A H Pharmaceuticals Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2012
67075	30221411000001105	0	53285021	Lisinopril 2.5mg tablets (Mawdsley-Brooks & Company Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2016
8342	6915001000027102	2096	48877020	Declinax 20mg Tablet (Roche Products Ltd)	Debrisoquine Sulphate	20mg	Tablet	Oral	02050300	Adrenergic Neurone Blockers	February 2009
78785	237035001000027105	36	87448020	Tritace 2.5mg Tablet (Sterwin Medicines)	Ramipril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2019
64739	8317011000001108	10	19240020	Captopril 25mg/5ml oral solution (Special Order)	Captopril	5mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2015
5013	36011000001106	48913	79055020	Amias 8mg tablets (Neon Healthcare Ltd)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
73459	20007111000001105	0	39753020	Ramipril 2.5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	Ramipril	500microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	October 2018
57882	8489611000001101	163	19854020	Enalapril 2.5mg/5ml oral suspension	Enalapril maleate	500microgram/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2013
55368	21705011000001109	1485	46981020	Sildenafil 10mg/ml oral suspension sugar free	Sildenafil citrate	10mg/1ml	Oral suspension	Oral	02050100	Vasodilator Antihypertensive Products	May 2013
55017	21285511000001106	0	45155020	Irbesartan 300mg tablets (Accord Healthcare Ltd)	Irbesartan	300mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2013
71115	10483611000001104	268	01500020	Zestoretic 10 tablets (Waymade Healthcare Plc)	Lisinopril/Hydrochlorothiazide	10mg + 12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2017
54735	17026111000001109	0	01661020	Losartan 50mg tablets (Alliance Healthcare (Distribution) Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	April 2013
39944	15148111000001100	187890	96963020	Losartan 12.5mg tablets	Losartan potassium	12.5mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	August 2009
60200	23970811000001104	0	21704021	Doxazosin 4mg tablets (DE Pharmaceuticals)	Doxazosin mesilate	4mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	June 2014
58151	15452411000001107	20	36334020	Sildenafil 10mg/5ml oral solution	Sildenafil citrate	2mg/1ml	Oral solution	Oral	02050100/07040501	Vasodilator Antihypertensive Products/Phosphodiesterase Type-5 Inhibitors	December 2013
64888	29898911000001106	0	53033021	Losartan 12.5mg tablets (Sigma Pharmaceuticals Plc)	Losartan potassium	12.5mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	December 2015
10253	408604009	162548	81110020	Moxonidine 300microgram tablets	Moxonidine	300microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
72341	34747411000001106	0	78197021	Ramipril 2.5mg capsules (Wockhardt UK Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2018
1904	318855006	3088410	60796020	Enalapril 20mg tablets	Enalapril maleate	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
11965	216645001000027103	1614	81445020	Ramipril 2.5mg with felodipine 2.5mg modified-release tablet	Felodipine/Ramipril	2.5mg + 2.5mg	Modified Release Tablet	Oral	02050501/02060200	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers	February 2009
45340	157665001000027100	2	68982020	Ramipril 10mg Capsule (Actavis UK Ltd)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2011
29130	5651611000001103	1669	87608020	Gopten 4mg capsules (Abbott Laboratories Ltd)	Trandolapril	4mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
68480	30867211000001101	18	57263021	Ramipril 10mg capsules (Mawdsley-Brooks & Company Ltd)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2016
69192	243255001000027109	20	91310020	Captopril oral solution	Captopril				02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2017
80995	34586111000001107	0	76963021	Olmesartan medoxomil 10mg tablets (Milpharm Ltd)	Olmesartan medoxomil	10mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	June 2020
36023	244615001000027103	142	92057020	Cardozin xl 4mg Tablet (Hillcross Pharmaceuticals Ltd)	Doxazosin mesilate	4mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
6008	227265001000027106	296	84651020	Omnic 400microgram Modified-release capsule (Paines & Byrne Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
70667	30221611000001108	0	53286021	Lisinopril 5mg tablets (Mawdsley-Brooks & Company Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2017
41617	501411000001104	124	56802020	Captopril 25mg tablets (Actavis UK Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2010
40316	429502004	5716	96923020	Olmesartan medoxomil 20mg / Amlodipine 5mg tablets	Olmesartan medoxomil/Amlodipine besilate	20mg + 5mg	Tablet	Oral	02050502/02060200	Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers	September 2009
8830	316111000001104	149935	55121020	Innovace 10mg tablets (Organon Pharma (UK) Ltd)	Enalapril maleate	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
46957	13741311000001109	5	59293020	Captopril 12.5mg tablets (Tillomed Laboratories Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2012
41746	450811000001105	573	61357020	Enalapril 10mg tablets (Sandoz Ltd)	Enalapril maleate	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2010
81037	32508111000001104	1	68934021	Tamsulosin 400micrograms/5ml oral suspension (Drug Tariff Special Order)	Tamsulosin hydrochloride	80microgram/1ml	Oral suspension	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	June 2020
55639	18463011000001106	36	01472020	Lisinopril 10mg tablets (Accord Healthcare Ltd)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2013
63149	23985111000001109	426	22978021	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Amlodipine besilate/Perindopril erbumine	10mg + 8mg	Tablet	Oral	02050501/02060200	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers	May 2015
31220	193711000001103	2	49792020	Hydralazine 25mg tablets (A A H Pharmaceuticals Ltd)	Hydralazine hydrochloride	25mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	February 2009
86402	39126211000001101	2	96360021	Tamsulosin 400microgram modified-release capsules (Consilient Health Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	July 2022
50509	8720411000001108	39	20723020	Ramipril 10mg/5ml oral solution	Ramipril	2mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2013
9693	43711000001100	10011	55352020	Tritace 10mg capsules (Sanofi)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
43695	11757711000001107	1	93902020	Colixil XL 4mg tablets (Sandoz Ltd)	Doxazosin mesilate	4mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	October 2010
81877	37419511000001107	0	88639021	Zestril 20mg tablets (CST Pharma Ltd)	Lisinopril	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	September 2020
4111	321311000001100	27231	49880020	Hypovase 500microgram tablets (Pfizer Ltd)	Prazosin hydrochloride	500microgram	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
60065	15156711000001101	0	01557020	Perindopril erbumine 4mg tablets (Sigma Pharmaceuticals Plc)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2014
78245	30086811000001100	0	53297021	Ramipril 2.5mg capsules (DE Pharmaceuticals)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2019
78973	36753411000001108	2	85163021	Tamsumac 0.4mg modified-release capsules (Macleods Pharma UK Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	December 2019
82478	5333411000001108	104	01741020	Aprovel 300mg tablets (Waymade Healthcare Plc)	Irbesartan	300mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2021
36649	3147611000001100	3187	93860020	Hytrin 2mg tablets (Advanz Pharma)	Terazosin hydrochloride	2mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
5117	908511000001100	28932	86113020	Amias 16mg tablets (Neon Healthcare Ltd)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
97	318897000	5724133	72573020	Perindopril erbumine 4mg tablets	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
80246	34007511000001102	0	73862021	Candesartan 4mg tablets (Crescent Pharma Ltd)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2020
65983	27377211000001100	4	29671021	Lisinopril 2.5mg tablets (Lupin Healthcare (UK) Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2016
47021	19877111000001100	7145	00475021	Ramipril 2.5mg/5ml oral solution sugar free	Ramipril	500microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2012
16197	3672411000001101	6647	55290020	Vascace 2.5mg tablets (Roche Products Ltd)	Cilazapril monohydrate	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
34719	68415001000027104	23	56635020	Captopril 50mg Tablet (Generics (UK) Ltd)	Captopril	50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
12815	680811000001102	2754	81267020	Tanatril 10mg tablets (Northumbria Pharma Ltd)	Imidapril hydrochloride	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
29696	124515001000027108	5	64499020	Methoserpidine with benzthiazide Tablet	Benzthiazide/Methoserpidine		Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
74417	8348311000001101	1	19237020	Captopril 20mg/5ml oral suspension	Captopril	4mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2019
76119	20418711000001104	34	41679020	Azilsartan medoxomil 20mg tablets	Azilsartan medoxomil potassium	20mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2019
14983	4624011000001101	14337	78194020	Olmetec 10mg tablets (Daiichi Sankyo UK Ltd)	Olmesartan medoxomil	10mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
38510	13767811000001104	2	74776020	Perindopril erbumine 4mg tablets (Apotex UK Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
59915	23707311000001108	2969	21645021	Captopril 25mg/5ml oral solution sugar free	Captopril	5mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2014
39227	546711000001107	306	95527020	Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Hydrochlorothiazide/Captopril	12.5mg + 25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2009
54740	16748711000001108	0	77731020	Losartan 25mg tablets (Actavis UK Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	April 2013
1807	318824000	523620	60379020	Captopril 50mg tablets	Captopril	50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
34710	5624611000001100	26	67179020	Ramipril 10mg capsules (Sandoz Ltd)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
58967	17025711000001102	0	35999020	Losartan 12.5mg tablets (Alliance Healthcare (Distribution) Ltd)	Losartan potassium	12.5mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2014
87678	39853911000001106	0	99154021	Doxazosin 8mg tablets (Medihealth (Northern) Ltd)	Doxazosin mesilate	8mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2023
80163	15853111000001100	1	36631020	Candesartan 8mg/5ml oral suspension	Candesartan cilexetil	1.6mg/1ml	Oral suspension	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2020
20188	98655001000027105	69	60798020	Enalapril 2.5mg wafer	Enalapril Maleate	2.5mg	Wafer		02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
61710	18402811000001107	0	77911020	Clonidine 25microgram tablets (Teva UK Ltd)	Clonidine hydrochloride	25microgram	Tablet	Oral	02050200/04070402/06040101	Centrally Acting Antihypertensive Products/Prophylaxis Of Migraine/Oestrogens And HRT	November 2014
77116	7514011000001106	0	01509020	Quinapril 5mg tablets (Alliance Healthcare (Distribution) Ltd)	Quinapril hydrochloride	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2019
3715	318770004	31403	66158020	Prazosin 5mg tablets	Prazosin hydrochloride	5mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
30921	60211000001105	388	64809020	Lisinopril 2.5mg tablets (Teva UK Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
82485	16159711000001109	211	01298020	Doralese Tiltab 20mg tablets (Lexon (UK) Ltd)	Indoramin hydrochloride	20mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	January 2021
50971	17015511000001104	0	01640020	Losartan 25mg tablets (A A H Pharmaceuticals Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2013
3923	224425001000027107	864	83746020	Terazosin BPH starter pack 7x1mg with 14x2mg with 7x5mg	Terazosine	7 x 1mg + 14 x 2mg + 7 x 5mg	Starter Pack	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
41538	7314011000001108	136	65173020	Lisopress 2.5mg tablets (Teva UK Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2010
25998	372511000001104	7	85701020	Captomex 12.5mg tablets (Actavis UK Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
77345	5577711000001108	799	01420020	Innovace 10mg tablets (Dowelhurst Ltd)	Enalapril maleate	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2019
63559	607011000001108	0	01474020	Lisinopril 20mg tablets (Kent Pharma (UK) Ltd)	Lisinopril	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2015
9019	118045001000027102	1641	63557020	Indoramin 50mg Tablet	Indoramin Hydrochloride	50mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
7056	9484411000001101	339243	89356020	Tamsulosin 400microgram modified-release tablets	Tamsulosin hydrochloride	400microgram	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
88259	32964411000001105	1	70278021	Selexipag 600microgram tablets	Selexipag	600microgram	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	June 2023
1121	318820009	748864	60377020	Captopril 12.5mg tablets	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
56079	21939811000001102	415	47933020	Perindopril tosilate 10mg tablets	Perindopril tosilate	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2013
56516	13651711000001102	2	75649020	Perindopril erbumine 2mg tablets (Sandoz Ltd)	Perindopril erbumine	2mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2013
45554	8720811000001105	559	99318020	Ramipril 5mg/5ml oral solution	Ramipril	1mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2011
4741	318980005	2412293	81321020	Candesartan 16mg tablets	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
77665	18428311000001106	0	09857020	Perindopril erbumine 8mg tablets (Somex Pharma)	Perindopril erbumine	8mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2019
55160	14210911000001101	0	01673020	Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc)	Losartan potassium/Hydrochlorothiazide	50mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	May 2013
77350	10461311000001105	554	01732020	Aprovel 150mg tablets (Dowelhurst Ltd)	Irbesartan	150mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	August 2019
23642	20325001000027107	116	50587020	Vascace 0.25mg Tablet (Roche Products Ltd)	Cilazapril	0.25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
70431	27588011000001102	1	31321021	Irbesartan 150mg tablets (Lupin Healthcare (UK) Ltd)	Irbesartan	150mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	October 2017
82312	20022511000001106	0	39917020	Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd)	Hydrochlorothiazide/Valsartan	12.5mg + 160mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	January 2021
76548	17920711000001100	0	01569020	Ramipril 1.25mg capsules (Phoenix Healthcare Distribution Ltd)	Ramipril	1.25mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2019
25393	6865001000027105	88	48872020	Decaserpyl 10mg Tablet (Roussel Laboratories Ltd)	Methoserpidine	10mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
37080	8486911000001103	1772	94154020	Enalapril 5mg/5ml oral solution	Enalapril maleate	1mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
66388	31074611000001106	1625	60902021	Intuniv 3mg modified-release tablets (Takeda UK Ltd)	Guanfacine hydrochloride	3mg	Modified-release tablet	Oral	02050200	Centrally Acting Antihypertensive Products	June 2016
41532	7314511000001100	513	65176020	Lisopress 5mg tablets (Teva UK Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2010
58863	17937411000001107	0	01471020	Lisinopril 10mg tablets (Phoenix Healthcare Distribution Ltd)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2014
65749	28780011000001109	1	44888021	Ramipril 5mg capsules (Ennogen Pharma Ltd)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2016
61036	21407711000001105	11	45215020	Physiotens 300microgram tablets (Actavis UK Ltd)	Moxonidine	300microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	September 2014
66895	8485811000001100	174	19803020	Enalapril 10mg/5ml oral suspension	Enalapril maleate	2mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2016
9745	401211000001105	5671	84004020	Teveten 300mg tablets (Viatris UK Healthcare Ltd)	Eprosartan mesilate	300mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
58871	22072611000001100	1	14472021	Lisinopril 10mg tablets (Waymade Healthcare Plc)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2014
64055	21878511000001102	6	47865020	Ramipril 2.5mg/5ml oral solution sugar free (Waymade Healthcare Plc)	Ramipril	500microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2015
77825	233711000001108	0	50055020	Methyldopa 250mg tablets (A A H Pharmaceuticals Ltd)	Methyldopa anhydrous	250mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	August 2019
74567	421069003	23980	82752021	Doxazosin 8mg tablets	Doxazosin mesilate	8mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2019
85640	36567111000001102	0	85097021	Methyldopa 125mg tablets (Bristol Laboratories Ltd)	Methyldopa anhydrous	125mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2022
68340	32661211000001105	3	68779021	Losartan 12.5mg tablets (Krka UK Ltd)	Losartan potassium	12.5mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	December 2016
1780	318956006	5564291	76332020	Losartan 50mg tablets	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
4571	462511000001104	58443	74174020	Staril 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Fosinopril sodium	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
63222	18170411000001104	0	01645020	Losartan 25mg tablets (Pfizer Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2015
62564	8621911000001101	2	20367020	Lisinopril 10mg/5ml oral solution	Lisinopril	2mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2015
62376	24412511000001109	11	23794021	Actelsar HCT 80mg/12.5mg tablets (Actavis UK Ltd)	Telmisartan/Hydrochlorothiazide	80mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2015
764	8150111000001108	9017	88424020	Co-Diovan 80mg/12.5mg tablets (Novartis Pharmaceuticals UK Ltd)	Valsartan/Hydrochlorothiazide	80mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
39199	13143311000001102	83	94445020	Diovan 320mg tablets (Novartis Pharmaceuticals UK Ltd)	Valsartan	320mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	April 2009
68647	32746311000001107	0	69013021	Candesartan 8mg tablets (Genesis Pharmaceuticals Ltd)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2017
15605	11055001000027102	349	49385020	Cilazapril 250micrograms tablets	Cilazapril	250micrograms	Tablets	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
448	318850001	747965	60790020	Enalapril 2.5mg tablets	Enalapril maleate	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
66162	5591911000001109	1	67147020	Ramipril 10mg tablets (Teva UK Ltd)	Ramipril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2016
82330	20309411000001105	0	40619020	Losartan 100mg / Hydrochlorothiazide 25mg tablets (Sandoz Ltd)	Losartan potassium/Hydrochlorothiazide	100mg + 25mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	January 2021
54298	10412211000001105	9	70068020	Ramipril 2.5mg capsules (Arrow Generics Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2013
54512	243735001000027100	4	91738020	Lisinopril Oral solution	Lisinopril		Oral Solution		02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2013
